age_fleet,airline_id,callsign,code_hub,code_iata_airline,code_icao_airline,code_iso2_country,iata_prefix_accounting,name_airline,name_country,size_airline,status_airline,type
0.0,1668,Unknown,UNKNOWN,DS*,,HK,,Das Nordisk,Hong Kong,0,active,Unknown
7.9,4113,Unknown,UNKNOWN,,SOR,HK,,China Sonangol,Hong Kong,2,active,Unknown
0.0,6657,Unknown,UNKNOWN,,EMU,HK,,Sky Shuttle Helicopters Limited,Hong Kong,0,active,private
0.0,7776,Unknown,HKG,,HHK,HK,,Sky Shuttle Helicopters,Hong Kong,0,active,scheduled
0.0,7804,Unknown,HKG,,HKG,HK,,GFS - Government Flying Service,Hong Kong,0,active,government
0.0,7805,Unknown,UNKNOWN,,HKG,HK,,Government flying Services of Hong Kong Special Administrative Region,Hong Kong,0,active,government
0.0,7806,HONGKONG GOVERNMENT,UNKNOWN,,HKG,HK,,Government Flying Service of Hong Kong Special Administrative Region,Hong Kong,0,active,government
0.0,8317,Unknown,HKG,,JBE,HK,,Sino Jet Management,Hong Kong,0,active,private
0.0,8404,KAITAK,UNKNOWN,,JKT,HK,,Jetstar Hong Kong Airways,Hong Kong,0,active,Unknown
0.0,9585,Unknown,HKG,,MTJ,HK,,Metrojet (Hong Kong),Hong Kong,0,active,private
0.0,9586,METROJET,UNKNOWN,,MTJ,HK,,Metrojet,Hong Kong,0,active,Unknown
0.0,12060,TAG JET,HKG,,TBJ,HK,,TAG Aviation Asia,Hong Kong,0,active,private
23.4,668,SOSA,LCE,P4,NSO,HN,,Aerolineas Sosa,Honduras,2,active,scheduled
1.7,679,Unknown,LCE,WC,ISV,HN,506.0,Islena de Inversiones S.A. de C.V. dba Islena Airlines,Honduras,2,active,scheduled
0.0,2891,Unknown,UNKNOWN,P4*,,HN,,Aero Lineas Sosa,Honduras,0,active,Unknown
33.6,4107,Unknown,UNKNOWN,,RAV,HN,,RollinsAir,Honduras,2,active,Unknown
33.2,4150,ATLANTIC HONDURAS,LCE,,HHA,HN,,Atlantic Airlines de Honduras,Honduras,1,active,scheduled
0.0,4299,Unknown,UNKNOWN,,ACM,HN,,AVIAC S.A. de C.V.,Honduras,0,active,Unknown
0.0,6008,CATSA,UNKNOWN,,CRB,HN,,Caribbean Air Tours & Services Charters,Honduras,0,active,charter
0.0,6615,Unknown,SAP,,EKY,HN,,EasySky,Honduras,0,active,charter
0.0,7678,Unknown,LCE,,HAS,HN,,Aero Caribe de Honduras,Honduras,0,active,charter
0.0,7680,HONDURAS AIR,UNKNOWN,,HAS,HN,,Honduras Airlines,Honduras,0,active,Unknown
0.0,9016,LASA,UNKNOWN,,LNH,HN,,Linea Aerea Nacional de Honduras,Honduras,0,active,Unknown
0.0,10139,Unknown,UNKNOWN,,OME,HN,,Omega Air,Honduras,0,active,Unknown
0.0,10145,Unknown,UNKNOWN,,OMT,HN,,Castillo Mourra,Honduras,0,active,Unknown
0.0,10793,ROLLINS,LCE,,RAV,HN,,Rollins Air,Honduras,0,active,charter
0.0,12195,LEMPIRA,UNKNOWN,,THO,HN,,TACA de Honduras,Honduras,0,active,Unknown
12.9,327,CROATIA,ZAG,OU,CTN,HR,831.0,Croatia Airlines,Croatia,13,active,scheduled
0.0,3662,COASTAL CLIPPER,SPU,WL,ECB,HR,,European Coastal Airlines Ltd.,Croatia,0,active,scheduled
18.1,4163,SCANDJET,ZAD,,LIM,HR,,Limitless Airways,Croatia,1,active,charter
0.0,4709,AIR TRACTOR,OSI,,AOU,HR,,Air Tractor,Croatia,0,active,charter
0.0,7910,CROATIAN AIRFORCE,UNKNOWN,,HRZ,HR,,Croatian Air Force,Croatia,0,active,government
0.0,8498,JUNG SKY,UNKNOWN,,JSY,HR,,Jung Sky,Croatia,0,active,Unknown
0.0,9673,NORTH-ADRIA,UNKNOWN,,NAI,HR,,North Adria Aviation,Croatia,0,active,Unknown
0.0,11922,VISION,UNKNOWN,,SVK,HR,,Sky Vision,Croatia,0,active,Unknown
27.6,727,Unknown,PAP,S6,KSZ,HT,,Sunrise Airways S.A.,Haiti,1,active,scheduled
0.0,861,Unknown,UNKNOWN,2T*,HAM,HT,,Haiti Ambassador Airlines,Haiti,0,active,Unknown
0.0,2030,Unknown,PAP,H5,,HT,,Haiti Aviation,Haiti,0,active,scheduled
0.0,2593,Unknown,UNKNOWN,M7*,TBG,HT,,Tropical Airways D'Haiti,Haiti,0,active,Unknown
0.0,6036,CARBINTAIR,PAP,,CRT,HT,,Caribintair,Haiti,0,active,scheduled
0.0,7692,HALISA,UNKNOWN,,HBC,HT,,Haitian Aviation Line,Haiti,0,active,Unknown
0.0,7794,AIR HAITI,PAP,,HJA,HT,,Air Haiti,Haiti,0,active,scheduled
0.0,7835,Unknown,UNKNOWN,,HLS,HT,,Haiti Air Freight International,Haiti,0,active,Unknown
0.0,7851,PAPAIR TERMINAL,UNKNOWN,,HMP,HT,,Papair Terminal,Haiti,0,active,Unknown
0.0,7864,HANAIR,UNKNOWN,,HNR,HT,,Haiti National Airlines (HANA),Haiti,0,active,Unknown
0.0,7881,PEARL AIRWAYS,UNKNOWN,,HPA,HT,,Pearl Airways Compagne Haitienne,Haiti,0,active,Unknown
0.0,7941,HAITI TRANSAIR,PAP,,HTC,HT,,Haiti Trans Air,Haiti,0,active,scheduled
0.0,7947,HAITI INTERNATIONAL,UNKNOWN,,HTI,HT,,Haiti International Air,Haiti,0,active,Unknown
0.0,7951,Unknown,UNKNOWN,,HTN,HT,,Haiti North Airline,Haiti,0,active,Unknown
0.0,10717,QUISQUEYA,UNKNOWN,,QAS,HT,,Quisqueya Airlines,Haiti,0,active,Unknown
0.0,11577,Unknown,PAP,,SLC,HT,,SALSA d Haiti,Haiti,0,active,scheduled
4.2,77,WIZZ AIR,BUD,W6,WZZ,HU,,Wizz Air Hungary Ltd.,Hungary,68,active,scheduled
14.1,691,TRAVELLER,BUD,7O,TVL,HU,,Travel Service Hungary,Hungary,1,active,charter
0.0,1036,MATRA,BUD,5P,HSK,HU,,Sky Europe Airlines Hungary,Hungary,0,active,scheduled
23.2,4030,BLUE STRIP,BUD,,FAH,HU,,ASL Airlines Hungary,Hungary,5,active,"scheduled,cargo"
26.9,4056,BASE,BUD,,BPS,HU,,Budapest Aircraft Service,Hungary,3,active,charter
0.0,4484,ABC HUNGARY,BUD,,AHU,HU,,ABC Air Hungary,Hungary,0,active,cargo
0.0,4878,ATLANT-HUNGARY,UNKNOWN,,ATU,HU,,Atlant Aerobatics,Hungary,0,active,Unknown
0.0,5220,BUSINESS HUNGARY,UNKNOWN,,BHU,HU,,Business Air,Hungary,0,active,Unknown
0.0,5387,Unknown,BUD,,BPS,HU,,Budapest Aircraft Service (BASe),Hungary,0,active,Unknown
0.0,5405,BARTOK,UNKNOWN,,BRK,HU,,Heavy Airlift Wing,Hungary,0,active,Unknown
0.0,5474,BUDDY,UNKNOWN,,BUD,HU,,Air Budapest Club,Hungary,0,active,Unknown
0.0,5903,CITYHUN,BUD,,CNB,HU,,Cityline Hungary,Hungary,0,active,charter
0.0,6229,DOVE,UNKNOWN,,DBE,HU,,Danube-Air,Hungary,0,active,Unknown
0.0,6418,DARIDA-AIR,UNKNOWN,,DTE,HU,,Tamas Darida Enterprise,Hungary,0,active,Unknown
0.0,6575,AERO ESTERGOM,UNKNOWN,,EGM,HU,,Aeroclub Esztergom,Hungary,0,active,Unknown
0.0,7130,FAIRFLEET,BUD,,FRF,HU,,Fleet Air International,Hungary,0,active,cargo
0.0,7325,GEE-BIRD,UNKNOWN,,GCV,HU,,G-1 RT,Hungary,0,active,Unknown
0.0,7807,HAWKHUNGARY,UNKNOWN,,HKH,HU,,Air-Invest,Hungary,0,active,Unknown
0.0,7891,WILLY TRANS,UNKNOWN,,HQA,HU,,Quick Air-Trans,Hungary,0,active,Unknown
0.0,7912,SARBON,UNKNOWN,,HSB,HU,,Szer-Bon RT,Hungary,0,active,Unknown
0.0,7960,HUNGARIAN AIRFORCE,UNKNOWN,,HUF,HU,,Hungarian Air Force,Hungary,0,active,government
0.0,7963,BIG BIRD,UNKNOWN,,HUK,HU,,Hungarian-Ukranian Airlines,Hungary,0,active,Unknown
0.0,7966,HUNGARIAN,BUD,,HUN,HU,,Solyom Hungarian Airways,Hungary,0,active,charter
0.0,7971,SILVER EAGLE,UNKNOWN,,HUV,HU,,Hunair Hungarian Airlines,Hungary,0,active,Unknown
0.0,7989,HELIHUNGARY,UNKNOWN,,HYH,HU,,Heli Hungary,Hungary,0,active,Unknown
0.0,8074,INDICATOR,UNKNOWN,,IDR,HU,,Indicator Company,Hungary,0,active,Unknown
0.0,8478,STREAM AIR,UNKNOWN,,JSH,HU,,Jet-Stream,Hungary,0,active,Unknown
0.0,8679,AUTOFLEX,UNKNOWN,,KOB,HU,,Kobo-Coop - 96 KFT,Hungary,0,active,Unknown
0.0,8935,LINAIR,UNKNOWN,,LIN,HU,,Linair,Hungary,0,active,Unknown
0.0,9287,GREENMALEV,BUD,,MEH,HU,,Malev Express,Hungary,0,active,scheduled
0.0,9830,SUN EAST,UNKNOWN,,NKE,HU,,Napkelet Airlines,Hungary,0,active,Unknown
0.0,10419,PANLINES,UNKNOWN,,PHP,HU,,Pannon Airlines Air-transporting,Hungary,0,active,Unknown
0.0,10424,PANNON,UNKNOWN,,PHU,HU,,Pannon Air Service,Hungary,0,active,Unknown
0.0,10427,REBORN,UNKNOWN,,PHX,HU,,Phoenix 2000 Airtaxi,Hungary,0,active,Unknown
0.0,10566,PROPATRIA,UNKNOWN,,PPT,HU,,Pro Patria Air,Hungary,0,active,Unknown
0.0,11153,HUNSER,UNKNOWN,,RSZ,HU,,Air Service State Company,Hungary,0,active,Unknown
0.0,12106,TRADERS,UNKNOWN,,TDS,HU,,Aerotraders,Hungary,0,active,Unknown
0.0,12313,TRAINER,UNKNOWN,,TNX,HU,,Trener,Hungary,0,active,Unknown
0.0,12491,TRAVELAIR,UNKNOWN,,TVL,HU,,Travel Service,Hungary,0,active,Unknown
0.0,13116,Unknown,UNKNOWN,,WHU,HU,,West-Caravan,Hungary,0,active,Unknown
5.0,32,INDONESIA,CGK,GA,GIA,ID,126.0,Garuda,Indonesia,148,active,scheduled
5.7,45,LION INTER,CGK,JT,LNI,ID,990.0,Lion Airlines,Indonesia,117,active,scheduled
3.1,115,WINGS ABADI,SUB,IW,WON,ID,513.0,PT. Wings Abadi Airlines,Indonesia,50,active,scheduled
5.7,131,SUPERGREEN,SUB,QG,CTV,ID,,PT. Citilink Indonesia,Indonesia,42,active,scheduled
1.4,144,BATIK,MDC,ID,BTK,ID,938.0,PT. Batik Air Indonesia,Indonesia,37,active,scheduled
18.4,145,SRIWIJAYA,CGK,SJ,SJY,ID,977.0,PT. Sriwijaya Air,Indonesia,37,active,scheduled
5.7,223,WAGON AIR,CGK,QZ,AWQ,ID,975.0,PT. Indonesia AirAsia,Indonesia,22,active,scheduled
27.0,277,TRIGANA,HLP,IL,TGN,ID,,PT.Trigana Air Service,Indonesia,16,active,scheduled
14.2,336,KALSTAR,BEJ,KD,KLS,ID,,Kal Star Aviation,Indonesia,12,active,scheduled
19.3,435,TRANSNUSA,DPS,8B,TNU,ID,,PT. Transnusa Aviation Mandiri,Indonesia,7,active,scheduled
28.0,465,XPRESS,UPG,XN,XAR,ID,,PT. Travel Express Aviation Service dba Xpress Air,Indonesia,7,active,scheduled
18.1,501,PELITA,CGK,IP,PAS,ID,19.0,Pelita Air,Indonesia,21,active,scheduled
21.1,512,NAM,CGK,IN,NIH,ID,274.0,Nam Air,Indonesia,5,active,scheduled
29.6,628,MY INDO,HLP,2Y,MYU,ID,,PT. My Indo Airlines,Indonesia,2,active,cargo
24.5,663,AVIASTAR,HLP,MV,VIT,ID,,Aviastar,Indonesia,2,active,scheduled
10.9,681,RED PHOENIX,DPS,XT,IDX,ID,,Indonesia AirAsia X,Indonesia,2,active,scheduled
0.0,787,Unknown,UNKNOWN,1T,,ID,,PT Aerosystems Indonesia,Indonesia,0,active,Unknown
0.0,872,INDO,UNKNOWN,2Y*,MY,ID,585.0,My Indo Airlines,Indonesia,0,active,Unknown
0.0,937,KARTIKA,CGK,3Y*,KAE,ID,,Kartika Airlines,Indonesia,0,active,scheduled
0.0,1405,DIRGANTARA,HLP,AW*,DIR,ID,,Dirgantara Air Service,Indonesia,0,active,scheduled
0.0,1969,TRILINES,HLP,GM,TMG,ID,,PT.Tri-MG Intra Asia Airlines,Indonesia,0,active,cargo
0.0,2358,JATAYU,BTH,JZ,JTY,ID,,New Jatayu Air,Indonesia,0,active,scheduled
0.0,2444,Unknown,UNKNOWN,KP*,,ID,385.0,Asialink Cargo Express,Indonesia,0,active,cargo
0.0,2987,Unknown,UNKNOWN,Q1,,ID,,PT. Sqiva Sistem,Indonesia,0,active,Unknown
0.0,3118,PUBLIC EXPRESS,CGK,RH,RPH,ID,,Republic Express Airlines,Indonesia,0,active,cargo
0.0,3123,MANDALA,CGK,RI,MDL,ID,,Mandala Airlines,Indonesia,0,active,scheduled
25.5,4011,AIRFAST,HLP,,AFE,ID,,Airfast Indonesia,Indonesia,7,active,charter
12.8,4018,PARAMITA,HLP,,TVV,ID,,Travira Air,Indonesia,7,active,Unknown
21.5,4025,INTRA,HLP,,IDA,ID,,Indonesia Air Transport,Indonesia,6,active,charter
23.5,4034,Unknown,HLP,,SYA,ID,,Sky Aviation Indonesia,Indonesia,5,active,scheduled
30.0,4038,CARDIG AIR,CGK,,CAD,ID,,Cardig Air,Indonesia,4,active,cargo
18.4,4052,Unknown,UNKNOWN,,SJK,ID,,Nusantara Air,Indonesia,4,active,Unknown
3.3,4152,JHONLIN,BDJ,,JLB,ID,,Jhonlin Air Transport,Indonesia,1,active,scheduled
28.1,4159,Unknown,BTH,,KPC,ID,,Asialink Cargo Express,Indonesia,1,active,cargo
25.0,4186,Unknown,HLP,,TWT,ID,,Transwisata Airlines,Indonesia,1,active,charter
0.0,4487,AIRMARK,HLP,,AIA,ID,,Airmark Indonesia Aviation,Indonesia,0,active,charter
0.0,4766,Unknown,WMX,,ARI,ID,,Air Regional,Indonesia,0,active,charter
0.0,6402,DERAYA,HLP,,DRY,ID,,Deraya Air Taxi,Indonesia,0,active,"scheduled,charter"
0.0,6403,DERAZONA,UNKNOWN,,DRZ,ID,,Derazona Air Service,Indonesia,0,active,Unknown
0.0,6728,Unknown,HLP,,ESD,ID,,EastIndo,Indonesia,0,active,charter
0.0,7418,GATARI,HLP,,GHS,ID,,Gatari Air Service,Indonesia,0,active,charter
0.0,8207,Unknown,HLP,,IPN,ID,,Nusantara Air Charter,Indonesia,0,active,charter
0.0,8208,NUSANTATA,UNKNOWN,,IPN,ID,,Industri Pesawat Terbang Nusantara,Indonesia,0,active,Unknown
0.0,8537,Unknown,HLP,,JWD,ID,,Jayawijaya Dirgantara,Indonesia,0,active,charter
0.0,8757,KAY-AVIATION,UNKNOWN,,KUR,ID,,Kura Kura Aviation,Indonesia,0,active,Unknown
0.0,8829,Unknown,UNKNOWN,,LBZ,ID,,Angkasa Super Service,Indonesia,0,active,Unknown
0.0,9459,MERPATI,CGK,,MNA,ID,,Merpati,Indonesia,0,active,scheduled
0.0,9479,MANUNGGAL,HLP,,MNS,ID,,Manunggal Air Service,Indonesia,0,active,charter
0.0,9667,SEULAWAH,BTJ,,NAD,ID,,Seulawah Nad Air,Indonesia,0,active,scheduled
0.0,10526,Unknown,CGK,,PNS,ID,,Penas Air,Indonesia,0,active,Unknown
0.0,10528,PENAS,UNKNOWN,,PNS,ID,,Survey Udara Penas,Indonesia,0,active,Unknown
0.0,10985,RIAU AIR,PKU,,RIU,ID,,Riau Airlines,Indonesia,0,active,scheduled
0.0,11259,SAMPOERNA,UNKNOWN,,SAE,ID,,Sampoerna Air Nusantara,Indonesia,0,active,Unknown
0.0,11532,NUSANTARA,HLP,,SJK,ID,,Nusantara Air Charter,Indonesia,0,active,Unknown
0.0,11616,Unknown,KNO,,SMC,ID,,S.M.A.C.,Indonesia,0,active,charter
0.0,11617,SAMER,UNKNOWN,,SMC,ID,,"SMAC (Sabang Merauke Raya Air Charter), PT.",Indonesia,0,active,Unknown
0.0,11756,SKY QUEEN,HLP,,SQS,ID,,Susi Air,Indonesia,0,active,scheduled
0.0,12602,UDARA,UNKNOWN,,UDA,ID,,Pusdiklat Perhubungan Udara/Plp,Indonesia,0,active,Unknown
0.0,13150,PROSPER,CGK,IU,SJV,ID,,Super Air Jet,Indonesia,61,active,scheduled
6.4,10,RYANAIR,STN,FR,RYR,IE,224.0,Ryanair Ltd.,Ireland,353,active,scheduled
11.7,119,SHAMROCK,DUB,EI,EIN,IE,53.0,Aer Lingus,Ireland,48,active,scheduled
3.8,138,NORDTRANS,DUB,D8,IBK,IE,329.0,Norwegian Air International LTD.,Ireland,39,active,scheduled
17.3,260,CITY-IRELAND,LCY,WX,BCY,IE,689.0,CityJet,Ireland,18,active,scheduled
8.8,270,AER ARANN,DUB,RE,REA,IE,809.0,Stobart Air,Ireland,17,active,scheduled
24.1,3967,CONTRACT,DUB,,ABR,IE,,ASL Airlines Ireland,Ireland,25,active,"scheduled,charter"
0.0,4467,AIRHOLD,UNKNOWN,,AHH,IE,,Airplanes Holdings,Ireland,0,active,Unknown
0.0,5313,BLARNEY,UNKNOWN,,BLY,IE,,Starair,Ireland,0,active,Unknown
0.0,6514,ECHO,UNKNOWN,,ECS,IE,,Executive Aircraft Charter And Charter Services,Ireland,0,active,charter
0.0,6559,EMERALD,UNKNOWN,,EFF,IE,,Westair Aviation,Ireland,0,active,Unknown
0.0,6594,AIR EXPORTS,UNKNOWN,,EIX,IE,,EI Air Exports,Ireland,0,active,Unknown
0.0,7311,GECAS,UNKNOWN,,GCC,IE,,GECAS,Ireland,0,active,Unknown
0.0,7992,HIGHFLYER,SNN,,HYR,IE,,Private Sky,Ireland,0,active,private
0.0,8222,IRISH,UNKNOWN,,IRL,IE,,Irish Air Corps,Ireland,0,active,Unknown
0.0,8316,SMARTBIRD,UNKNOWN,,JBD,IE,,Jetbird Limited,Ireland,0,active,Unknown
0.0,10364,PREMIER WINGS,UNKNOWN,,PEJ,IE,,Premier Executive Jet,Ireland,0,active,Unknown
0.0,10628,MENTOR,UNKNOWN,,PTC,IE,,Pilot Training College,Ireland,0,active,Unknown
0.0,12544,TRINITY,UNKNOWN,,TYT,IE,,National Flight Centre,Ireland,0,active,Unknown
13.2,139,EL AL,TLV,LY,ELY,IL,114.0,EL AL,Israel,39,active,scheduled
11.3,418,ARKIA,TLV,IZ,AIZ,IL,238.0,Arkia Israeli Airlines,Israel,8,active,scheduled
4.4,502,ISRAIR,ETH,6H,ISR,IL,818.0,Israir,Israel,5,active,scheduled
18.8,581,CAL,TLV,5C,ICL,IL,700.0,C.A.L. Cargo Airlines,Israel,3,active,cargo
0.0,862,ECHO ROMEO,TLV,2U,ERO,IL,,Sun d'Or International Airlines,Israel,0,active,scheduled
0.0,4491,Unknown,UNKNOWN,,AIF,IL,,Aim Aviation,Israel,0,active,Unknown
0.0,5008,Unknown,UNKNOWN,,AYC,IL,,Aya Aviation,Israel,0,active,Unknown
0.0,5018,AYIT,BEV,,AYT,IL,,Ayit Aviation & Tourism,Israel,0,active,private
0.0,6531,Unknown,UNKNOWN,,EDN,IL,,Eden,Israel,0,active,Unknown
0.0,6633,Unknown,UNKNOWN,,ELR,IL,,Elrom Aviation And Investments,Israel,0,active,Unknown
0.0,7080,Unknown,UNKNOWN,,FNB,IL,,FNA,Israel,0,active,Unknown
0.0,7754,ARROW,UNKNOWN,,HEZ,IL,,Arrow Aviation,Israel,0,active,Unknown
0.0,8004,Unknown,UNKNOWN,,IAF,IL,,Israeli Air Force,Israel,0,active,government
0.0,8356,Unknown,TLV,,JEK,IL,,Jet Link (Israel),Israel,0,active,private
0.0,8357,JET OPS,UNKNOWN,,JEK,IL,,Jet Link,Israel,0,active,Unknown
0.0,8886,SKY LEADAIR,UNKNOWN,,LEV,IL,,Leadair Ltd Israel Airlines,Israel,0,active,Unknown
0.0,8920,LAHAK,UNKNOWN,,LHK,IL,,Lahak Aviation,Israel,0,active,Unknown
0.0,9340,Unknown,UNKNOWN,,MGV,IL,,Megido Aviation,Israel,0,active,Unknown
0.0,9496,Unknown,UNKNOWN,,MOO,IL,,Moonair,Israel,0,active,Unknown
0.0,9906,NOY AVIATION,TLV,,NOY,IL,,Noy Aviation,Israel,0,active,private
0.0,10033,NANYAH,SDV,,NYA,IL,,Nanyah Aviation,Israel,0,active,private
0.0,10099,Unknown,UNKNOWN,,OFK,IL,,OFEK,Israel,0,active,Unknown
0.0,10172,Unknown,TLV,,ORE,IL,,Orange Aviation,Israel,0,active,private
0.0,10896,RAY AVIATION,TLV,,REI,IL,,Ray Aviation,Israel,0,active,private
0.0,11075,AEROEL,TLV,,ROL,IL,,Aeroel Airways,Israel,0,active,charter
0.0,11087,SKY DIVE,UNKNOWN,,ROY,IL,,Roy Ritter Sky Dive,Israel,0,active,Unknown
0.0,11191,YADID,UNKNOWN,,RUT,IL,,Reut Airways,Israel,0,active,Unknown
0.0,11656,MATZADA,UNKNOWN,,SNF,IL,,Sunair,Israel,0,active,Unknown
0.0,11673,Unknown,UNKNOWN,,SNU,IL,,Snunit Aviation,Israel,0,active,Unknown
0.0,12272,TAMIRWAYS,UNKNOWN,,TMI,IL,,Tamir Airways,Israel,0,active,Unknown
0.0,9482,Unknown,IOM,,MNX,IM,,Citywing,Isle of Man,0,active,virtual
9.4,50,AIR INDIA,DEL,AI,AIC,IN,98.0,Air India,India,108,active,scheduled
4.7,52,IFLY,DEL,6E,IGO,IN,312.0,Interglobe Aviation Ltd. dba Indigo,India,107,active,scheduled
6.7,59,JET AIRWAYS,BOM,9W,JAI,IN,589.0,Jet Airways,India,92,active,scheduled
5.9,132,SPICEJET,DEL,SG,SEJ,IN,775.0,SpiceJet Ltd.,India,42,active,scheduled
7.1,235,EXPRESS INDIA,CCJ,IX,AXB,IN,,Air India Charters Limited,India,20,active,scheduled
5.0,247,GOAIR,DEL,G8,GOW,IN,,Go Airlines (India) Ltd.,India,19,active,scheduled
16.1,261,AIRINDIA,BOM,9I,LLR,IN,296.0,Airline Allied Services Limited dba Alliance Air,India,17,active,scheduled
8.9,310,LITE JET,DEL,S2,JLL,IN,705.0,Jet Lite (India) Limited,India,14,active,"scheduled,division"
1.1,386,VISTARA,DEL,UK,VTI,IN,228.0,TATA SIA AIRLINES LTD dba VISTARA,India,10,active,scheduled
22.2,443,BLUEDART,MAA,BZ,BDA,IN,620.0,Blue Dart Aviation Ltd.,India,7,active,"scheduled,cargo"
4.6,483,ARIYA,MAA,I5,IAD,IN,,Air Asia (India) Private Limited,India,6,active,scheduled
6.3,580,TRUJET,HYD,2T,TRJ,IN,,TruJet,India,3,active,scheduled
9.4,610,PEGASUS,BLR,OP,PPL,IN,,Air Pegasus Pvt. Ltd.,India,3,active,scheduled
19.5,725,QUIK LIFT,BLR,QO,FQA,IN,723.0,Quikjet Cargo Airlines Pvt. Ltd,India,1,active,Unknown
0.0,782,Unknown,UNKNOWN,1R,,IN,,Bird Information Systems,India,0,active,Unknown
0.0,887,DECCAN CARGO,BLR,3C,DEC,IN,360.0,Deccan Cargo & Express Logistics,India,0,active,cargo
0.0,2514,LECOSTA,VGA,LB,LEP,IN,,Air Costa,India,0,active,scheduled
12.6,3970,INDIAN AIR FORCE,UNKNOWN,,IFC,IN,,Indian Air Force,India,21,active,government
4.4,4064,Unknown,UNKNOWN,,LBR,IN,,Air Costa,India,3,active,Unknown
0.0,8114,INDIA INTER,UNKNOWN,,IIL,IN,,India International Airways,India,0,active,Unknown
0.0,8384,JAGSON,DEL,,JGL,IN,,Jagson Airlines,India,0,active,charter
0.0,8821,ELBEE AIRLINE,UNKNOWN,,LBE,IN,,Elbee Airlines,India,0,active,Unknown
0.0,10406,PAWAN HANS,UNKNOWN,,PHE,IN,,Pawan Hans,India,0,active,Unknown
6.5,166,IRAQI,BGW,IA,IAW,IQ,73.0,Iraqi Airways,Iraq,31,active,scheduled
23.6,664,AL-NASER,BGW,NR,MHK,IQ,503.0,Al-Naser Airlines,Iraq,2,active,"scheduled,charter"
15.7,682,Unknown,EBL,Z4,GZQ,IQ,541.0,Zagros Jet,Iraq,2,active,scheduled
0.0,2162,IRAQ EXPRESS,BGW,IF,FBA,IQ,,Fly Baghdad Airlines,Iraq,0,active,scheduled
0.0,8099,Unknown,BGW,,IGC,IQ,,Iraq Gate,Iraq,0,active,private
0.0,10918,Unknown,UNKNOWN,,RFA,IQ,,Al-Rafedain Falcon Air Cargo,Iraq,0,active,cargo
22.8,117,MAHAN AIR,THR,W5,IRM,IR,537.0,Mahan Air,Iran,50,active,scheduled
27.0,123,IRANAIR,THR,IR,IRA,IR,96.0,Iran Air,Iran,46,active,scheduled
22.7,168,ASEMAN,THR,EP,IRC,IR,815.0,Iran Aseman Airlines,Iran,30,active,scheduled
21.0,240,QESHM AIR,GSM,QB,IRQ,IR,237.0,Qeshm Air,Iran,20,active,scheduled
23.8,298,ZAGROS,IKA,ZO,IZG,IR,,Zagros Airlines,Iran,15,active,scheduled
22.5,340,KISHAIR,THR,Y9,IRK,IR,780.0,Kish Air,Iran,12,active,scheduled
22.4,346,ATALAR AIR,TBZ,I3,TBZ,IR,,ATA Airlines,Iran,11,active,scheduled
19.9,399,TABAN AIR,MHD,HH,TBN,IR,283.0,Taban Airlines,Iran,9,active,scheduled
23.2,402,NAFT,AWZ,NV,IRG,IR,346.0,Iranian Naft Airlines,Iran,9,active,scheduled
23.9,547,Unknown,THR,B9,IRB,IR,491.0,Iran Air Tours,Iran,4,active,scheduled
19.2,604,MERAJ AIRLINES,THR,JI,MRJ,IR,648.0,Meraj Airlines,Iran,3,active,scheduled
0.0,820,Unknown,OIIP,2F,IRP,IR,10.0,Payam Aviation Services,Iran,0,active,"scheduled,cargo"
0.0,2039,SEPAHAN,IFH,H8,SPN,IR,,Sepahan Airlines,Iran,0,active,scheduled
23.1,3987,CASPIAN,THR,,CPN,IR,,Caspian Airlines,Iran,12,active,scheduled
23.8,4083,Unknown,THR,,ATR,IR,,Atrak Air,Iran,2,active,scheduled
16.7,4184,Unknown,UNKNOWN,,SPN,IR,,Sepehran Airlines,Iran,1,active,Unknown
0.0,4240,ABAN,THR,,ABE,IR,,Aban Air,Iran,0,active,"scheduled,cargo"
0.0,4870,Unknown,KIH,,ATS,IR,,Atlas Khomein Kish,Iran,0,active,charter
0.0,4872,AIR ATLAS,UNKNOWN,,ATS,IR,,Atlas Khomein Kish Air Taxi Service,Iran,0,active,Unknown
0.0,8215,ARVAND,ABD,,IRD,IR,,Arvand Airlines,Iran,0,active,scheduled
0.0,8216,PARIZAIR,UNKNOWN,,IRE,IR,,Pariz Air,Iran,0,active,Unknown
0.0,8217,TA-AIR,UNKNOWN,,IRF,IR,,Ta-Air Airline,Iran,0,active,Unknown
0.0,8219,ATLAS AVIA,UNKNOWN,,IRH,IR,,Atlas Aviation Group,Iran,0,active,Unknown
0.0,8220,NAVID,UNKNOWN,,IRI,IR,,Navidtec,Iran,0,active,Unknown
0.0,8221,BONYAD AIR,UNKNOWN,,IRJ,IR,,Bonyad Airlines,Iran,0,active,Unknown
0.0,8227,Unknown,UNKNOWN,,IRR,IR,,Tara Helicopter Company,Iran,0,active,private
0.0,8228,TARAIR,UNKNOWN,,IRR,IR,,Tara Air Line,Iran,0,active,Unknown
0.0,8230,SAHAND AIR,SYZ,,IRS,IR,,Sahand Airlines,Iran,0,active,charter
0.0,8233,CHABAHAR,UNKNOWN,,IRU,IR,,Chabahar Airline,Iran,0,active,Unknown
0.0,8234,Unknown,AZD,,IRV,IR,,Saffatt Airlines,Iran,0,active,cargo
