airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
VN,HVN,DAD,VVDN,,2025-11-22 17:20:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 16:00:00+00:00,173,"['VN-A362', 'VN-A367']"
VN,HVN,HAN,VVNB,1,2025-11-22 22:30:00+00:00,Unknown,DAD,VVDN,,2025-11-22 21:10:00+00:00,174,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 20:20:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 19:00:00+00:00,175,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 21:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 19:40:00+00:00,176,"['VN-A361', 'VN-A363']"
VN,HVN,DAD,VVDN,,2025-11-22 16:30:00+00:00,"[{'airline_code': 'NH', 'flight_number': '9731'}]",HAN,VVNB,1,2025-11-22 15:10:00+00:00,177,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 21:55:00+00:00,"[{'airline_code': 'MU', 'flight_number': '8477'}]",HAN,VVNB,1,2025-11-22 20:35:00+00:00,179,Unknown
VN,HVN,HAN,VVNB,2,2025-11-22 06:20:00+00:00,"[{'airline_code': 'AF', 'flight_number': '5096'}, {'airline_code': 'AZ', 'flight_number': '3001'}]",CDG,LFPG,2E,2025-11-22 14:00:00+00:00,18,"['VN-A886', 'VN-A887', 'VN-A888', 'VN-A889']"
VN,HVN,HAN,VVNB,1,2025-11-22 18:50:00+00:00,Unknown,DAD,VVDN,,2025-11-22 17:30:00+00:00,180,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 07:50:00+00:00,1806,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 07:50:00+00:00,1808,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 17:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 15:50:00+00:00,181,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:45:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 07:45:00+00:00,1810,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 07:00:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:00:00+00:00,1811,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 11:05:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 10:05:00+00:00,1812,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 09:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 08:25:00+00:00,1813,['VN-A610']
VN,HVN,SGN,VVTS,1,2025-11-22 14:40:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 13:40:00+00:00,1814,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 12:55:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 11:55:00+00:00,1815,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 07:30:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:10:00+00:00,182,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 17:20:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 16:20:00+00:00,1820,"['VN-A371', 'VN-A379', 'VN-A381']"
VN,HVN,PQC,VVPQ,,2025-11-22 15:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:40:00+00:00,1821,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 10:15:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 09:10:00+00:00,1822,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 11:30:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:20:00+00:00,1823,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 16:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 15:50:00+00:00,1824,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 15:10:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:00:00+00:00,1825,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 13:05:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 12:05:00+00:00,1826,['VNA398']
VN,HVN,PQC,VVPQ,,2025-11-22 11:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:25:00+00:00,1827,['VN-A335']
VN,HVN,SGN,VVTS,1,2025-11-22 22:15:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 21:15:00+00:00,1828,Unknown
VN,HVN,PQC,VVPQ,,2025-11-22 20:30:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 19:35:00+00:00,1829,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 17:45:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 16:25:00+00:00,183,Unknown
VN,HVN,CDG,LFPG,2E,2025-11-22 07:00:00+00:00,"[{'airline_code': 'AF', 'flight_number': '5097'}, {'airline_code': 'AZ', 'flight_number': '3000'}]",HAN,VVNB,2,2025-11-22 23:55:00+00:00,19,"['VN-A886', 'VN-A887', 'VN-A888', 'VN-A889']"
VN,HVN,DAD,VVDN,,2025-11-22 19:55:00+00:00,Unknown,PXU,VVPK,,2025-11-22 19:10:00+00:00,1900,Unknown
VN,HVN,PXU,VVPK,,2025-11-22 18:40:00+00:00,Unknown,DAD,VVDN,,2025-11-22 17:45:00+00:00,1901,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 17:10:00+00:00,Unknown,BMV,VVBM,,2025-11-22 16:05:00+00:00,1910,Unknown
VN,HVN,BMV,VVBM,,2025-11-22 15:35:00+00:00,Unknown,DAD,VVDN,,2025-11-22 14:20:00+00:00,1911,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 13:20:00+00:00,Unknown,BMV,VVBM,,2025-11-22 12:15:00+00:00,1912,Unknown
VN,HVN,BMV,VVBM,,2025-11-22 11:40:00+00:00,Unknown,DAD,VVDN,,2025-11-22 10:25:00+00:00,1913,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 07:05:00+00:00,Unknown,CXR,,,2025-11-22 06:05:00+00:00,1942,Unknown
VN,HVN,CXR,,,2025-11-22 09:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 07:55:00+00:00,1943,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 07:35:00+00:00,Unknown,CXR,,,2025-11-22 06:30:00+00:00,1944,Unknown
VN,HVN,DAD,VVDN,,2025-11-22 09:50:00+00:00,Unknown,DLI,VVDL,,2025-11-22 08:30:00+00:00,1954,Unknown
VN,HVN,DLI,VVDL,,2025-11-22 07:55:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:30:00+00:00,1955,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 07:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 05:30:00+00:00,208,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 07:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 05:30:00+00:00,209,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:40:00+00:00,Unknown,HAN,VVNB,T1,2025-11-22 06:30:00+00:00,211,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 08:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:00:00+00:00,212,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 06:00:00+00:00,213,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 08:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 06:30:00+00:00,215,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 09:05:00+00:00,"[{'airline_code': 'MU', 'flight_number': '8476'}]",SGN,VVTS,1,2025-11-22 07:00:00+00:00,216,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 09:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 07:00:00+00:00,217,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 09:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:30:00+00:00,218,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 09:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 07:30:00+00:00,219,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 10:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 08:00:00+00:00,220,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 11:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 09:00:00+00:00,222,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 07:55:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 05:45:00+00:00,223,"['VN-A351', 'VN-A363', 'VN-A365', 'VN-A366', 'VN-A367', 'VN-A608', 'VN-A375']"
VN,HVN,HAN,VVNB,1,2025-11-22 07:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 05:45:00+00:00,224,"['VN-A360', 'VN-A395', 'VN-A604', 'VN-A606', 'VN-A381']"
VN,HVN,SGN,VVTS,1,2025-11-22 09:30:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 07:20:00+00:00,225,"['VN-A367', 'VN-A612', 'VN-A615', 'VN-A376']"
VN,HVN,HAN,VVNB,1,2025-11-22 08:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:45:00+00:00,226,"['VN-A352', 'VN-A362', 'VN-A366', 'VN-A610']"
VN,HVN,SGN,VVTS,1,2025-11-22 09:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 07:00:00+00:00,227,"['VN-A350', 'VN-A377']"
VN,HVN,HAN,VVNB,1,2025-11-22 12:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:00:00+00:00,228,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 12:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 10:30:00+00:00,229,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 13:35:00+00:00,"[{'airline_code': 'NH', 'flight_number': '9730'}]",SGN,VVTS,1,2025-11-22 11:30:00+00:00,232,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 11:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 09:30:00+00:00,233,"['VN-A332', 'VN-A399', 'VN-A377', 'VN-A378', 'VN-A867']"
VN,HVN,HAN,VVNB,1,2025-11-22 09:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:45:00+00:00,234,"['VN-A601', 'VN-A608', 'VN-A371', 'VN-A375', 'VN-A888', 'VN-A861']"
VN,HVN,SGN,VVTS,1,2025-11-22 09:30:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 07:20:00+00:00,235,"['VN-A396', 'VN-A604', 'VN-A375', 'VN-A379', 'VN-A886', 'VN-A887', 'VN-A889']"
VN,HVN,HAN,VVNB,1,2025-11-22 12:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:30:00+00:00,236,"['VN-A359', 'VN-A363', 'VN-A399', 'VN-A605', 'VN-A375', 'VN-A888']"
VN,HVN,SGN,VVTS,1,2025-11-22 11:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 09:30:00+00:00,237,['VN-A381']
VN,HVN,HAN,VVNB,1,2025-11-22 16:15:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:10:00+00:00,238,"['VN-A354', 'VN-A356', 'VN-A363', 'VN-A392', 'VN-A399', 'VN-A615', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A379']"
VN,HVN,SGN,VVTS,1,2025-11-22 15:00:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 12:50:00+00:00,239,['VN-A398']
VN,HVN,HAN,VVNB,1,2025-11-22 12:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:15:00+00:00,240,"['VN-A351', 'VN-A353', 'VN-A359', 'VN-A371', 'VN-A377', 'VN-A378', 'VN-A383']"
VN,HVN,HAN,VVNB,1,2025-11-22 16:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:00:00+00:00,242,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 12:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 10:00:00+00:00,243,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 14:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 12:00:00+00:00,244,"['VN-A351', 'VN-A392', 'VN-A605', 'VN-A375', 'VN-A377', 'VN-A378', 'VN-A379']"
VN,HVN,HAN,VVNB,1,2025-11-22 20:15:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 18:10:00+00:00,246,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 16:40:00+00:00,"[{'airline_code': 'EY', 'flight_number': '7764'}]",HAN,VVNB,1,2025-11-22 14:30:00+00:00,247,"['VN-A375', 'VN-A376', 'VN-A378', 'VN-A381', 'VN-A383']"
VN,HVN,HAN,VVNB,1,2025-11-22 12:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:45:00+00:00,248,"['VN-A360', 'VN-A379', 'VN-A888']"
VN,HVN,SGN,VVTS,1,2025-11-22 15:55:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 13:45:00+00:00,249,"['VN-A611', 'VN-A379', 'VN-A383']"
VN,HVN,HAN,VVNB,1,2025-11-22 18:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 16:00:00+00:00,250,"['VN-A363', 'VN-A601', 'VN-A371', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A886']"
VN,HVN,SGN,VVTS,1,2025-11-22 21:40:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 19:30:00+00:00,251,"['VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A379', 'VN-A383']"
VN,HVN,HAN,VVNB,1,2025-11-22 17:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 15:30:00+00:00,252,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 16:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 14:00:00+00:00,253,"['VN-A322', 'VN-A324', 'VN-A335', 'VN-A338', 'VN-A352', 'VN-A377', 'VN-A145']"
VN,HVN,HAN,VVNB,1,2025-11-22 17:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 15:00:00+00:00,254,"['VN-A377', 'VN-A379', 'VN-A381', 'VN-A383']"
VN,HVN,SGN,VVTS,1,2025-11-22 20:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 18:00:00+00:00,255,"['VN-A376', 'VN-A377', 'VN-A379', 'VN-A381']"
VN,HVN,HAN,VVNB,1,2025-11-22 17:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 15:30:00+00:00,256,"['VN-A371', 'VN-A375', 'VN-A376', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A886']"
VN,HVN,SGN,VVTS,1,2025-11-22 18:25:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 16:15:00+00:00,257,"['VN-A371', 'VN-A375', 'VN-A381', 'VN-A888', 'VN-A865', 'VN-A866']"
VN,HVN,HAN,VVNB,1,2025-11-22 18:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 16:45:00+00:00,258,Unknown
VN,HVN,SGN,VVTS,1,2025-11-22 17:55:00+00:00,"[{'airline_code': 'EY', 'flight_number': '7763'}]",HAN,VVNB,1,2025-11-22 15:45:00+00:00,259,"['VN-A376', 'VN-A377', 'VN-A383', 'VN-A863']"
VN,HVN,HAN,VVNB,1,2025-11-22 18:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 16:15:00+00:00,260,"['VN-A332', 'VN-A356', 'VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A887']"
VN,HVN,SGN,VVTS,1,2025-11-22 21:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 19:00:00+00:00,261,"['VN-A371', 'VN-A375', 'VN-A379', 'VN-A383', 'VN-A888']"
VN,HVN,HAN,VVNB,1,2025-11-22 19:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 17:00:00+00:00,262,"['VN-A332', 'VN-A395', 'VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A887']"
VN,HVN,SGN,VVTS,1,2025-11-22 20:15:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 18:00:00+00:00,263,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 20:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 18:00:00+00:00,264,"['VN-A358', 'VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A887', 'VN-A145', 'VN-A866']"
VN,HVN,SGN,VVTS,1,2025-11-22 17:00:00+00:00,"[{'airline_code': 'EY', 'flight_number': '7762'}]",HAN,VVNB,1,2025-11-22 14:50:00+00:00,265,"['VN-A615', 'VN-A371', 'VN-A375', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A889', 'VN-A144', 'VN-A863', 'VN-A865', 'VN-A867']"
VN,HVN,HAN,VVNB,1,2025-11-22 21:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 19:00:00+00:00,266,"['VN-A323', 'VN-A324', 'VN-A366', 'VN-A371', 'VN-A378', 'VN-A379', 'VN-A865']"
VN,HVN,SGN,VVTS,1,2025-11-22 21:55:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 19:45:00+00:00,267,"['VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A379', 'VN-A381']"
VN,HVN,HAN,VVNB,1,2025-11-22 20:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 18:45:00+00:00,268,"['VN-A393', 'VN-A371', 'VN-A375', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A889']"
VN,HVN,SGN,VVTS,1,2025-11-22 13:10:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 11:00:00+00:00,269,Unknown
VN,HVN,HAN,VVNB,1,2025-11-22 22:05:00+00:00,"[{'airline_code': 'EY', 'flight_number': '7784'}]",SGN,VVTS,1,2025-11-22 20:00:00+00:00,270,"['VNA398', 'VN-A327', 'VN-A371', 'VN-A379', 'VN-A865']"
VN,HVN,SGN,VVTS,1,2025-11-22 22:25:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 20:15:00+00:00,271,"['VN-A358', 'VN-A363', 'VN-A377', 'VN-A381', 'VN-A383']"
VN,HVN,HAN,VVNB,1,2025-11-22 23:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 21:00:00+00:00,272,"['VN-A334', 'VN-A335', 'VN-A377']"
VN,HVN,SGN,VVTS,1,2025-11-22 22:55:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 20:45:00+00:00,273,"['VN-A323', 'VN-A352', 'VN-A371', 'VN-A377', 'VN-A383', 'VN-A861']"
VN,HVN,SGN,VVTS,1,2025-11-22 00:05:00+00:00,Unknown,HAN,VVNB,1,2025-11-22 21:55:00+00:00,275,"['VN-A390', 'VN-A393', 'VN-A864']"
VN,HVN,HAN,VVNB,1,2025-11-22 23:35:00+00:00,"[{'airline_code': 'EY', 'flight_number': '7766'}]",SGN,VVTS,1,2025-11-22 21:30:00+00:00,278,['VN-A352']
VN,HVN,SGN,VVTS,2,2025-11-22 06:55:00+00:00,"[{'airline_code': 'AZ', 'flight_number': '3007'}, {'airline_code': 'UX', 'flight_number': '3946'}]",FRA,EDDF,2,2025-11-22 14:35:00+00:00,30,"['VN-A861', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,NRT,RJAA,1,2025-11-22 08:00:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5004'}]",SGN,VVTS,2,2025-11-22 00:35:00+00:00,300,"['VN-A376', 'VN-A378', 'VN-A381', 'VN-A888', 'VN-A889', 'VN-A143', 'VN-A861', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,SGN,VVTS,2,2025-11-22 13:10:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5005'}]",NRT,RJAA,1,2025-11-22 09:30:00+00:00,301,"['VN-A376', 'VN-A378', 'VN-A381', 'VN-A888', 'VN-A889', 'VN-A143', 'VN-A861', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,NRT,RJAA,1,2025-11-22 13:50:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5002'}]",SGN,VVTS,2,2025-11-22 06:10:00+00:00,302,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,SGN,VVTS,2,2025-11-22 23:05:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5003'}]",NRT,RJAA,1,2025-11-22 19:00:00+00:00,303,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,ATL,KATL,,Unknown,Unknown,DFW,KDFW,E,Unknown,3042,Unknown
VN,HVN,FRA,EDDF,2,2025-11-22 06:30:00+00:00,"[{'airline_code': 'AZ', 'flight_number': '3006'}, {'airline_code': 'UX', 'flight_number': '3947'}]",SGN,VVTS,2,2025-11-22 23:15:00+00:00,31,"['VN-A861', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,NRT,RJAA,1,2025-11-22 07:35:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5000'}]",HAN,VVNB,2,2025-11-22 00:50:00+00:00,310,"['VN-A371', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A143', 'VN-A862', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,HAN,VVNB,2,2025-11-22 13:05:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5001'}]",NRT,RJAA,1,2025-11-22 10:00:00+00:00,311,"['VN-A371', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A143', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
VN,HVN,NRT,RJAA,1,2025-11-22 18:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 10:35:00+00:00,318,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,DAD,VVDN,,2025-11-22 18:50:00+00:00,Unknown,NRT,RJAA,1,2025-11-22 15:25:00+00:00,319,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,KIX,RJBB,1,2025-11-22 07:20:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5008'}]",SGN,VVTS,2,2025-11-22 00:05:00+00:00,320,"['VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A143', 'VN-A145']"
VN,HVN,SGN,VVTS,2,2025-11-22 13:50:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5009'}]",KIX,RJBB,1,2025-11-22 10:30:00+00:00,321,"['VN-A371', 'VN-A375', 'VN-A376', 'VN-A377', 'VN-A378', 'VN-A379', 'VN-A381', 'VN-A383', 'VN-A143', 'VN-A145']"
VN,HVN,KIX,RJBB,1,2025-11-22 06:40:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5006'}]",HAN,VVNB,2,2025-11-22 00:05:00+00:00,330,"['VN-A322', 'VN-A334', 'VN-A335', 'VN-A350', 'VN-A353', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A359', 'VN-A360', 'VN-A361', 'VN-A362', 'VN-A363', 'VN-A365', 'VN-A366', 'VN-A367', 'VN-A390', 'VN-A610', 'VN-A379']"
VN,HVN,HAN,VVNB,2,2025-11-22 15:05:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5007'}]",KIX,RJBB,1,2025-11-22 12:30:00+00:00,331,"['VN-A322', 'VN-A334', 'VN-A335', 'VN-A350', 'VN-A353', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A359', 'VN-A360', 'VN-A361', 'VN-A362', 'VN-A363', 'VN-A365', 'VN-A366', 'VN-A367', 'VN-A390', 'VN-A610', 'VN-A379']"
VN,HVN,NGO,RJGG,,2025-11-22 07:30:00+00:00,Unknown,SGN,VVTS,2,2025-11-22 00:05:00+00:00,340,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,SGN,VVTS,2,2025-11-22 13:50:00+00:00,Unknown,NGO,RJGG,,2025-11-22 10:15:00+00:00,341,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A602', 'VN-A606', 'VN-A610']"
VN,HVN,NGO,RJGG,,2025-11-22 06:55:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5012'}]",HAN,VVNB,2,2025-11-22 00:15:00+00:00,346,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A362', 'VN-A363', 'VN-A602', 'VN-A606', 'VN-A610', 'VN-A371']"
VN,HVN,HAN,VVNB,2,2025-11-22 13:25:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5013'}]",NGO,RJGG,,2025-11-22 10:30:00+00:00,347,"['VN-A334', 'VN-A335', 'VN-A336', 'VN-A362', 'VN-A363', 'VN-A602', 'VN-A606', 'VN-A610', 'VN-A371']"
VN,HVN,FUK,RJFF,I,2025-11-22 07:20:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5016'}]",SGN,VVTS,2,2025-11-22 00:20:00+00:00,350,"['VN-A352', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A359', 'VN-A360', 'VN-A361', 'VN-A362', 'VN-A363', 'VN-A366', 'VN-A367']"
VN,HVN,SGN,VVTS,2,2025-11-22 13:35:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5017'}]",FUK,RJFF,I,2025-11-22 10:30:00+00:00,351,"['VN-A352', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A359', 'VN-A360', 'VN-A361', 'VN-A362', 'VN-A363', 'VN-A366', 'VN-A367']"
VN,HVN,FUK,RJFF,I,2025-11-22 07:20:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5014'}]",HAN,VVNB,2,2025-11-22 01:20:00+00:00,356,"['VN-A322', 'VN-A352', 'VN-A353', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A359', 'VN-A360', 'VN-A362', 'VN-A363', 'VN-A365', 'VN-A366', 'VN-A367', 'VN-A390', 'VN-A608']"
VN,HVN,HAN,VVNB,2,2025-11-22 12:50:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5015'}]",FUK,RJFF,I,2025-11-22 10:30:00+00:00,357,"['VN-A322', 'VN-A352', 'VN-A353', 'VN-A354', 'VN-A356', 'VN-A357', 'VN-A360', 'VN-A362', 'VN-A363', 'VN-A365', 'VN-A366', 'VN-A367', 'VN-A390', 'VN-A608']"
VN,HVN,HAN,VVNB,2,2025-11-22 05:50:00+00:00,"[{'airline_code': 'AZ', 'flight_number': '3005'}, {'airline_code': 'UX', 'flight_number': '3942'}]",FRA,EDDF,2,2025-11-22 13:55:00+00:00,36,"['VN-A861', 'VN-A862', 'VN-A863', 'VN-A864', 'VN-A865', 'VN-A866', 'VN-A867']"
