GMT,cityId,codeIataCity,codeIso2Country,geonameId,latitudeCity,longitudeCity,nameCity,timezone
1,1098,BZV,CG,2260535,-4.258899,15.251139,Brazzaville,Africa/Brazzaville
1,1742,DIS,CG,2258261,-4.205556,12.661389,Loubomo,Africa/Brazzaville
1,1752,DJM,CG,0,-2.533333,14.75,Djambala,Africa/Brazzaville
1,2074,EPN,CG,0,1.366667,17.533333,Epena,Africa/Brazzaville
1,2151,EWO,CG,2260009,-0.883333,14.8,Ewo,Africa/Brazzaville
1,2351,FTX,CG,2255542,-0.983333,16.008333,Owando,Africa/Brazzaville
1,2558,GMM,CG,0,-1.933333,15.866667,Gamboma,Africa/Brazzaville
1,3175,ION,CG,2259655,1.613333,18.061943,Impfondo,Africa/Brazzaville
1,3562,KEE,CG,0,-0.083333,14.533333,Kelle,Africa/Brazzaville
1,3717,KMK,CG,0,-3.483333,12.616667,Makabana,Africa/Brazzaville
1,3741,KNJ,CG,0,-3.95,14.516667,Kindamba,Africa/Brazzaville
1,4030,LCO,CG,0,-2.45,14.533333,Lague,Africa/Brazzaville
1,4154,LKC,CG,2568803,-2.316667,14.6,Lekana,Africa/Brazzaville
1,4662,MKJ,CG,0,-0.020278,15.576667,Makoua,Africa/Brazzaville
1,4872,MSX,CG,2256895,-2.95,12.733333,Mossendjo,Africa/Brazzaville
1,4920,MUY,CG,0,-3.983333,13.919444,Mouyondzi,Africa/Brazzaville
1,5180,NKY,CG,0,-4.216667,13.3,Nkayi,Africa/Brazzaville
1,5444,OKG,CG,0,-1.466667,15.0,Okoyo,Africa/Brazzaville
1,5470,OLL,CG,0,32.004417,-92.229164,Oyo,Africa/Brazzaville
1,5596,OUE,CG,0,1.616667,16.04861,Ouesso,Africa/Brazzaville
1,5922,PNR,CG,2255414,-4.809799,11.882377,Pointe-Noire,Africa/Brazzaville
1,6745,SIB,CG,0,-3.733333,13.4,Sibiti,Africa/Brazzaville
1,6899,SOE,CG,0,2.0,14.166667,Souanke,Africa/Brazzaville
1,56,ACH,CH,2661775,47.483334,9.566667,Altenrhein,Europe/Zurich
1,911,BRN,CH,2661552,46.947922,7.444609,Berne,Europe/Zurich
1,1051,BXO,CH,2659811,46.966667,8.383333,Buochs,Europe/Zurich
1,1923,EAP,CH,2991214,47.752,7.336,Mulhouse,Europe/Paris
1,2037,EML,CH,2660911,47.0925,8.304722,Luzern,Europe/Zurich
1,2690,GVA,CH,2660646,46.198392,6.142296,Geneva,Europe/Zurich
1,4344,LUG,CH,2659836,46.016666,8.966667,Lugano,Europe/Zurich
1,6150,QEQ,CH,0,69.25,-53.566666,Embrach/Rorbas,Europe/Zurich
1,6157,QGL,CH,0,47.4297,9.37614,St Gallen,Europe/Zurich
1,6173,QLJ,CH,0,47.0505,8.30635,Lucerne,Europe/Zurich
1,6174,QLS,CH,2659994,46.516,6.63282,Lausanne,Europe/Zurich
1,6180,QNC,CH,0,0.0,0.0,Neuchatel,Europe/Zurich
1,6232,QZB,CH,2657928,46.0167,7.75,Zermatt,Europe/Zurich
1,6760,SIR,CH,2658576,46.25,7.333333,Sion,Europe/Zurich
1,6864,SMV,CH,2658813,46.49305,9.83606,St Moritz,Europe/Zurich
1,9068,ZAP,CH,2661740,47.33103,9.40996,Appenzell,Europe/Zurich
1,9093,ZDA,CH,2661881,47.394167,8.045,Aarau,Europe/Zurich
1,9094,ZDB,CH,0,46.4833,7.56667,Adelboden,Europe/Zurich
1,9095,ZDC,CH,2661834,46.3181,6.96457,Aigle,Europe/Zurich
1,9096,ZDD,CH,2661731,47.51667,9.43333,Arbon,Europe/Zurich
1,9097,ZDE,CH,2661712,46.77793,9.67621,Arosa,Europe/Zurich
1,9098,ZDG,CH,2661646,47.47333,8.30592,Baden,Europe/Zurich
1,9099,ZDI,CH,2661567,46.19278,9.01703,Bellinzona,Europe/Zurich
1,9100,ZDK,CH,0,0.0,0.0,Biel/Bienne,Europe/Zurich
1,9101,ZDL,CH,2661394,46.3167,7.98333,Brig,Europe/Zurich
1,9102,ZDO,CH,0,0.0,0.0,Buchs SG,Europe/Zurich
1,9103,ZDP,CH,2661321,47.05901,7.62786,Burgdorf,Europe/Zurich
1,9104,ZDQ,CH,0,0.0,0.0,Champery,Europe/Zurich
1,9105,ZDR,CH,0,0.0,0.0,Chateau-d'Oex,Europe/Zurich
1,9106,ZDS,CH,2661176,45.83203,9.03119,Chiasso,Europe/Zurich
1,9107,ZDT,CH,2661169,46.8499,9.53287,Chur,Europe/Zurich
1,9108,ZDV,CH,2661039,46.8043,9.83723,Davos,Europe/Zurich
1,9109,ZDW,CH,0,0.0,0.0,Delemont,Europe/Zurich
1,9110,ZDX,CH,2661015,47.40165,8.40015,Dietikon,Europe/Zurich
1,9111,ZDZ,CH,2660925,47.12849,8.74735,Einsiedeln,Europe/Zurich
1,9151,ZHB,CH,0,0.0,0.0,Engelberg,Europe/Zurich
1,9152,ZHD,CH,0,0.0,0.0,Fluelen,Europe/Zurich
1,9153,ZHE,CH,2660727,47.55816,8.89854,Frauenfeld,Europe/Zurich
1,9154,ZHF,CH,2660718,46.8,7.15,Fribourg,Europe/Zurich
1,9155,ZHG,CH,2660594,47.04057,9.06804,Glarus,Europe/Zurich
1,9156,ZHH,CH,0,30.776598,114.209625,Gossau SG,Europe/Zurich
1,9157,ZHI,CH,2660512,47.193585,7.395445,Grenchen,Europe/Zurich
1,9158,ZHJ,CH,2660498,46.62396,8.03601,Grindelwald,Europe/Zurich
1,9159,ZHK,CH,2660461,46.47215,7.28685,Gstaad,Europe/Zurich
1,9160,ZHL,CH,2660395,34.736362,112.38541,Heerbrugg,Europe/Zurich
1,9162,ZHN,CH,2660355,32.9837,112.61305,Herzogenbuchsee,Europe/Zurich
1,9165,ZHR,CH,2660191,46.4947,7.67326,Kandersteg,Europe/Zurich
1,9166,ZHS,CH,0,46.8667,9.86667,Klosters,Europe/Zurich
1,9167,ZHU,CH,2660108,22.011787,113.3706,Kreuzlingen,Europe/Zurich
1,9168,ZHV,CH,2660076,47.09993,6.82586,La Chaux-de-Fonds,Europe/Zurich
1,9169,ZHW,CH,2660034,47.21526,7.79607,Langenthal,Europe/Zurich
1,9178,ZIN,CH,2660253,13.779444,8.983056,Interlaken,Europe/Zurich
1,9186,ZJA,CH,2659960,47.05953,6.75228,Le Locle,Europe/Zurich
1,9188,ZJC,CH,2659952,47.38853,8.17503,Lenzburg,Europe/Zurich
1,9189,ZJD,CH,0,0.0,0.0,Lenzerheide/Lai,Europe/Zurich
1,9192,ZJI,CH,2659869,46.1709,8.79953,Locarno,Europe/Zurich
1,9194,ZJL,CH,2659808,47.0741,7.30655,Lyss,Europe/Zurich
1,9195,ZJM,CH,0,46.1028,7.07245,Martigny,Europe/Zurich
1,9197,ZJP,CH,2659601,46.433,6.91143,Montreux,Europe/Zurich
1,9198,ZJQ,CH,2659587,46.51127,6.49854,Morges,Europe/Zurich
1,9202,ZJU,CH,2659297,47.34999,7.90329,Olten,Europe/Zurich
1,9203,ZJV,CH,2659172,46.4955,9.90126,Pontresina,Europe/Zurich
1,9204,ZJW,CH,0,0.0,0.0,Rapperswil,Europe/Zurich
1,9207,ZJZ,CH,2658969,47.478,9.4903,Rorschach,Europe/Zurich
1,9208,ZKA,CH,2658793,47.04896,9.44103,Sargans,Europe/Zurich
1,9210,ZKC,CH,2658786,46.89851,8.25068,Sarnen,Europe/Zurich
1,9212,ZKF,CH,0,0.0,0.0,St Margrethen,Europe/Zurich
1,9214,ZKI,CH,2658898,46.10805,7.92741,Saas-Fee,Europe/Zurich
1,9215,ZKJ,CH,2658761,47.69732,8.63493,Schaffhausen,Europe/Zurich
1,9216,ZKK,CH,2658665,47.0167,8.65,Schwyz,Europe/Zurich
1,9219,ZKO,CH,0,46.2919,7.53559,Sierre/Siders,Europe/Zurich
1,9220,ZKS,CH,2658564,47.20791,7.53714,Solothurn,Europe/Zurich
1,9221,ZKU,CH,2658440,47.16667,8.1,Sursee,Europe/Zurich
1,9222,ZKV,CH,0,0.0,0.0,Thalwil,Europe/Zurich
1,9223,ZKW,CH,0,47.3264,8.79779,Wetzikon,Europe/Zurich
1,9224,ZKX,CH,2658209,47.43813,9.13922,Uzwil,Europe/Zurich
1,9225,ZKY,CH,2658168,46.09872,7.21621,Verbier,Europe/Zurich
1,9226,ZKZ,CH,2658145,46.4612,6.84328,Vevey,Europe/Zurich
1,9227,ZLA,CH,2658126,36.033333,103.86667,Villars-sur-Ollon,Europe/Zurich
1,9228,ZLB,CH,2658112,46.2937,7.88149,Visp,Europe/Zurich
1,9229,ZLC,CH,0,0.0,0.0,Waedenswil,Europe/Zurich
1,9230,ZLD,CH,2658036,40.2,94.683334,Weinfelden,Europe/Zurich
1,9231,ZLE,CH,2658020,46.60542,7.92171,Wengen,Europe/Zurich
1,9232,ZLF,CH,2658011,47.4705,8.31636,Wettingen,Europe/Zurich
1,9234,ZLH,CH,0,0.0,0.0,Wil,Europe/Zurich
1,9235,ZLI,CH,2657970,47.5,8.75,Winterthur,Europe/Zurich
1,9236,ZLJ,CH,2657941,46.7833,6.65,Yverdon-les-Bains,Europe/Zurich
1,9237,ZLL,CH,2657915,36.05,103.85,Zofingen,Europe/Zurich
1,9238,ZLM,CH,2657908,47.17242,8.51744,Zug,Europe/Zurich
1,9290,ZRH,CH,2657896,47.367347,8.550002,Zurich,Europe/Zurich
1,9294,ZRN,CH,2659422,46.3832,6.23955,Nyon,Europe/Zurich
1,9323,ZTK,CH,2658377,46.75118,7.62166,Thun,Europe/Zurich
0,34,ABJ,CI,2293538,5.254879,-3.933015,Abidjan,Africa/Abidjan
0,39,ABO,CI,0,5.433333,-3.216667,Aboisso,Africa/Abidjan
0,377,ASK,CI,0,6.816667,-5.283333,Yamoussoukro,Africa/Abidjan
0,551,BBV,CI,0,4.666667,-6.95,Bereby,Africa/Abidjan
0,592,BDK,CI,2291136,8.033333,-2.8,Bondoukou,Africa/Abidjan
0,893,BQO,CI,0,9.266667,-3.0,Bouna,Africa/Abidjan
0,1047,BXI,CI,0,8.75,-6.5,Boundiali,Africa/Abidjan
0,1069,BYK,CI,0,7.739444,-5.069167,Bouake,Africa/Abidjan
0,1736,DIM,CI,0,6.75,-4.766667,Dimbokro,Africa/Abidjan
0,1744,DIV,CI,2289887,5.8,-5.25,Divo,Africa/Abidjan
0,1754,DJO,CI,0,6.866944,-6.466667,Daloa,Africa/Abidjan
0,2210,FEK,CI,0,9.6,-5.2,Ferkessedougou,Africa/Abidjan
0,2487,GGN,CI,0,6.133333,-5.933333,Gagnoa,Africa/Abidjan
0,2488,GGO,CI,0,6.333333,-7.75,Guiglo,Africa/Abidjan
0,2816,HGO,CI,2286304,9.413889,-5.616667,Korhogo,Africa/Abidjan
0,3571,KEO,CI,0,9.49,-7.570833,Odienne,Africa/Abidjan
0,3857,KTC,CI,0,8.166667,-5.166667,Katiola,Africa/Abidjan
0,4633,MJC,CI,0,7.381667,-7.528333,Man,Africa/Abidjan
0,5405,OFI,CI,0,9.6,-4.033333,Ouango Fitini,Africa/Abidjan
0,5417,OGO,CI,0,6.7,-3.45,Abengourou,Africa/Abidjan
0,6660,SEO,CI,0,7.966667,-6.666667,Seguela,Africa/Abidjan
0,6941,SPY,CI,0,4.730278,-6.626944,San Pedro,Africa/Abidjan
0,7496,TOZ,CI,0,8.283333,-7.683333,Touba,Africa/Abidjan
0,7635,TXU,CI,0,4.433333,-7.366667,Tabou,Africa/Abidjan
0,9314,ZSS,CI,0,4.924444,-6.135556,Sassandra,Africa/Abidjan
-10,176,AIT,CK,0,-18.829443,-159.767,Aitutaki,Pacific/Rarotonga
-10,177,AIU,CK,0,-20.033333,-158.1,Atiu Island,Pacific/Rarotonga
-10,4580,MGS,CK,0,-21.933332,-157.93333,Mangaia Island,Pacific/Rarotonga
-10,4605,MHX,CK,0,-10.366667,-161.0,Manihiki Island,Pacific/Rarotonga
-10,4759,MOI,CK,0,-19.84166,-157.71121,Mitiaro Island,Pacific/Rarotonga
-10,4909,MUK,CK,0,-19.333332,-158.5,Mauke Island,Pacific/Rarotonga
-10,6119,PYE,CK,0,-9.016667,-158.03334,Penrhyn Island,Pacific/Rarotonga
-10,6137,PZK,CK,0,-10.883333,-165.81667,Puka Puka,Pacific/Rarotonga
-10,6253,RAR,CK,4035637,-21.19992,-159.79852,Rarotonga,Pacific/Rarotonga
-4,272,ANF,CL,3899539,-23.449,-70.44079,Antofagasta,America/Santiago
-4,350,ARI,CL,3899361,-18.349766,-70.335556,Arica,America/Santiago
-4,533,BBA,CL,3898880,-45.916668,-71.695,Balmaceda,America/Santiago
-4,1157,CCH,CL,3874966,-46.55,-71.7,Chile Chico,America/Santiago
-4,1165,CCP,CL,3893894,-36.777122,-73.05944,Concepcion,America/Santiago
-4,1310,CJC,CL,3897347,-22.495085,-68.90843,Calama,America/Santiago
-4,1403,CNR,CL,3897322,-26.329166,-70.604164,Chanaral,America/Santiago
-4,1432,COW,CL,3893629,-32.8,-70.63333,Coquimbo,America/Santiago
-4,1448,CPO,CL,3893656,-27.29892,-70.414406,Copiapo,America/Santiago
-4,2112,ESR,CL,3890417,-26.315277,-69.76528,El Salvador,America/Santiago
-4,2222,FFU,CL,3889223,-43.2,-71.816666,Futaleufu,America/Santiago
-4,2327,FRT,CL,3889262,-41.125,-73.06528,Frutillar,America/Santiago
-4,2712,GXQ,CL,3894426,-45.58889,-72.09861,Coyhaique,America/Santiago
-6,3182,IPC,CL,4030754,-27.116667,-109.36667,Easter Island,Pacific/Easter
-4,3195,IQQ,CL,3887127,-20.547937,-70.17848,Iquique,America/Santiago
-4,3733,KNA,CL,3871336,-33.033333,-71.566666,Vina del Mar,America/Santiago
-4,4106,LGR,CL,3874966,-47.166668,-72.0,Cochrane,America/Santiago
-4,4230,LOB,CL,3871336,-29.966667,-71.53333,Los Andes,America/Santiago
-4,4298,LSC,CL,3884373,-29.917297,-71.20369,La Serena,America/Santiago
-4,4309,LSQ,CL,3882428,-37.3975,-72.422775,Los Angeles,America/Santiago
-4,5614,OVL,CL,3877918,-30.566668,-71.0,Ovalle,America/Santiago
-4,5885,PMC,CL,3874960,-41.433727,-73.09831,Puerto Montt,America/Santiago
-4,5924,PNT,CL,3874958,-51.683334,-72.51667,Puerto Natales,America/Santiago
-4,6074,PUQ,CL,3874787,-53.005356,-70.84307,Punta Arenas,America/Santiago
-4,6081,PUX,CL,3874930,-40.34028,-72.94444,Puerto Varas,America/Santiago
-4,6618,SCL,CL,3871336,-33.416667,-70.55,Santiago,America/Santiago
-4,6846,SMB,CL,0,-52.738335,-69.34278,Cerro Sombrero,America/Santiago
-4,7422,TLX,CL,3870294,-35.466667,-71.666664,Talca,America/Santiago
-4,7487,TOQ,CL,3869716,-22.13611,-70.061386,Tocopilla,America/Santiago
-4,7569,TTC,CL,3870243,-25.517778,-70.42222,Taltal,America/Santiago
-4,7864,VAP,CL,3868626,-33.033333,-71.666664,Valparaiso,America/Santiago
-4,7953,VLR,CL,3868633,-28.591667,-70.761665,Vallenar,America/Santiago
-4,8042,WAP,CL,3889223,-43.61667,-71.8,Alto Palena,America/Santiago
-4,8066,WCA,CL,3874453,-42.466667,-73.8,Castro,America/Santiago
-4,8067,WCH,CL,3874453,-42.916668,-72.71667,Chaiten,America/Santiago
-4,8179,WPA,CL,3874997,-45.4,-72.7,Puerto Aisen,America/Santiago
-4,8186,WPR,CL,3874787,-53.25,-70.333336,Porvenir,America/Santiago
-4,8187,WPU,CL,3874926,-54.95,-68.25,Puerto Williams,America/Santiago
-4,8577,YAI,CL,3895088,-36.6,-72.11667,Chillan,America/Santiago
-4,9065,ZAL,CL,3868707,-39.791668,-73.23944,Valdivia,America/Santiago
-4,9092,ZCO,CL,3870011,-38.770355,-72.63845,Temuco,America/Santiago
-4,9172,ZIC,CL,3870011,-38.216667,-72.333336,Victoria,America/Santiago
-4,9271,ZOS,CL,3877949,-40.607777,-73.05556,Osorno,America/Santiago
-4,9275,ZPC,CL,3875070,-39.76389,-71.63333,Pucon,America/Santiago
-4,9332,ZUD,CL,3874930,-42.0,-73.833336,Ancud,America/Santiago
-4,9339,ZVC,CL,3868158,-39.28569,-72.2279,Villarrica,America/Santiago
1,650,BFX,CM,0,5.483333,10.4,Bafoussam,Africa/Douala
1,772,BLC,CM,2235029,5.897222,10.031667,Bali,Africa/Douala
1,869,BPC,CM,0,5.916667,10.15,Bamenda,Africa/Douala
1,949,BTA,CM,0,4.540833,13.7275,Yaounde,Africa/Douala
1,1763,DLA,CM,2232593,4.01346,9.717018,Douala,Africa/Douala
1,1856,DSC,CM,0,5.833333,10.091667,Dschang,Africa/Douala
1,1940,EBW,CM,0,2.916667,11.166667,Ebolowa,Africa/Douala
1,2297,FOM,CM,0,5.75,10.833333,Foumban,Africa/Douala
1,2597,GOU,CM,0,9.336111,13.375556,Garoua,Africa/Douala
1,2713,GXX,CM,0,10.358333,15.2375,Yagoua,Africa/Douala
1,3499,KBI,CM,0,2.95,9.916667,Kribi,Africa/Douala
1,3687,KLE,CM,0,10.116667,14.45,Kaele,Africa/Douala
1,4708,MMF,CM,0,5.716667,9.3,Mamfe,Africa/Douala
1,4939,MVR,CM,0,10.452222,14.256389,Maroua,Africa/Douala
1,5131,NGE,CM,0,7.356389,13.561389,Ngaound?r,Africa/Douala
1,5177,NKS,CM,2223763,4.95,9.933333,Nkongsamba,Africa/Douala
1,5604,OUR,CM,0,4.473056,14.363611,Batouri,Africa/Douala
1,7377,TKC,CM,2232593,4.116667,9.333333,Tiko,Africa/Douala
1,8583,YAO,CM,0,3.866667,11.516667,Yaounde,Africa/Douala
8,18,AAT,CN,1529651,47.750362,88.08444,Altay,Asia/Shanghai
8,69,ACX,CN,0,25.085556,104.95944,Xingyi,Asia/Shanghai
8,94,AEB,CN,1794330,23.71947,106.96777,Baise,Asia/Shanghai
8,193,AKA,CN,1789065,32.7091,108.936,Ankang,Asia/Shanghai
8,212,AKU,CN,1529660,41.259983,80.29262,Aksu,Asia/Shanghai
8,297,AOG,CN,2038632,41.166668,123.03333,Anshan,Asia/Shanghai
8,335,AQG,CN,1817993,30.5825,117.0509,Anqing,Asia/Shanghai
8,444,AVA,CN,1809461,26.257221,105.87278,An Shun,Asia/Chongqing
8,489,AYN,CN,1785294,36.1,114.35,Anyang,Asia/Shanghai
8,528,BAV,CN,2038432,40.563328,110.0009,Baotou,Asia/Shanghai
8,647,BFU,CN,1816440,32.95,117.333336,Bengbu,Asia/Shanghai
8,696,BHY,CN,1816705,21.540333,109.28785,Beihai,Asia/Shanghai
8,741,BJS,CN,1816670,39.904214,116.407413,Beijing,Asia/Shanghai
8,877,BPL,CN,0,44.904232,82.024185,Bole,Asia/Shanghai
8,879,BPO,CN,0,0.0,0.0,Bo'ao,Asia/Shanghai
8,883,BPX,CN,0,30.555834,97.10667,Bangda,Asia/Shanghai
8,927,BSD,CN,0,25.055182,99.16143,Baoshan,Asia/Shanghai
8,1114,CAN,CN,1809858,23.387861,113.29734,Guangzhou,Asia/Shanghai
8,1244,CGD,CN,1791121,28.924467,111.63886,Changde,Asia/Shanghai
8,1251,CGO,CN,1784658,34.52752,113.84024,Zhengzhou,Asia/Shanghai
8,1253,CGQ,CN,2038180,43.902836,125.217545,Changchun,Asia/Shanghai
8,1265,CHG,CN,2038120,41.545082,120.4372,Chaoyang,Asia/Shanghai
8,1281,CHW,CN,0,39.85,98.416664,Jiuquan,Asia/Shanghai
8,1288,CIF,CN,0,42.237392,118.91089,Chifeng,Asia/Shanghai
8,1290,CIH,CN,1808956,36.24588,113.12158,Changzhi,Asia/Shanghai
8,1325,CKG,CN,1814906,29.72034,106.63408,Chongqing,Asia/Shanghai
8,1395,CNI,CN,1814087,31.25,121.433334,Changhai,Asia/Shanghai
8,1506,CSX,CN,1815577,28.193336,113.21459,Changsha,Asia/Shanghai
8,1528,CTU,CN,1815286,30.581135,103.9568,Chengdu,Asia/Shanghai
8,1632,CZX,CN,1799962,31.914116,119.77976,Changzhou,Asia/Shanghai
8,1650,DAT,CN,2037799,40.05554,113.48136,Datong,Asia/Shanghai
8,1653,DAX,CN,0,31.135012,107.42689,Daxian,Asia/Shanghai
8,1676,DCY,CN,0,38.70436,-87.24733,Daocheng,Asia/Shanghai
8,1678,DDG,CN,2037886,40.032368,124.28081,Dandong,Asia/Shanghai
8,1699,DEY,CN,0,0.0,0.0,Deyang,Asia/Shanghai
8,1732,DIG,CN,1906108,27.789722,99.67778,Diqing,Asia/Shanghai
8,1765,DLC,CN,1814087,38.96102,121.53999,Dalian,Asia/Shanghai
8,1776,DLU,CN,1814093,25.65135,100.32316,Dali City,Asia/Shanghai
8,1792,DNH,CN,1529531,40.2,94.683334,Dunhuang,Asia/Shanghai
8,1826,DOY,CN,1812101,37.518333,118.78778,Dongying,Asia/Shanghai
8,1834,DQA,CN,2037860,46.58736,125.22841,Daqing,Asia/Harbin
8,1863,DSN,CN,1812256,39.85,110.03333,Ordos (Dongsheng),Asia/Shanghai
8,1906,DYG,CN,1813171,29.10712,110.44569,Dayong,Asia/Shanghai
8,1916,DZU,CN,1814906,29.7,105.71667,Dazu,Asia/Chongqing
8,2050,ENH,CN,1811720,30.321934,109.48201,Enshi,Asia/Shanghai
8,2063,ENY,CN,0,36.639366,109.55148,Yan'an,Asia/Shanghai
8,2089,ERL,CN,0,43.426674,112.09845,Erenhot,Asia/Shanghai
8,2293,FOC,CN,1810821,25.93123,119.66923,Fuzhou,Asia/Shanghai
8,2354,FUG,CN,1809271,32.86667,115.7,Fuyang,Asia/Shanghai
8,2360,FUO,CN,1809858,23.021548,113.121416,Fuoshan,Asia/Shanghai
8,2499,GHN,CN,1555090,30.466667,106.65,Guanghan,Asia/Shanghai
8,2593,GOQ,CN,1281184,36.404633,94.78931,Golmud,Asia/Shanghai
8,2723,GYS,CN,0,32.395,105.69972,Guang Yuan,Asia/Shanghai
8,2724,GYU,CN,0,40.833332,43.9,Guyuan,Asia/Shanghai
8,2742,HAK,CN,1809078,19.941612,110.45717,Haikou,Asia/Shanghai
8,2782,HDG,CN,1808963,36.525833,114.425,Handan,Asia/Shanghai
8,2795,HEK,CN,2036973,50.216667,127.433334,Heihe,Asia/Shanghai
8,2800,HET,CN,2036892,40.854713,111.814156,Hohhot,Asia/Shanghai
8,2805,HFE,CN,1808722,31.85,117.28333,Hefei (Luogang Airport),Asia/Shanghai
8,2812,HGH,CN,1808926,30.236935,120.43236,Hangzhou,Asia/Shanghai
8,2827,HIA,CN,1797873,33.7875,119.12778,Huai'an,Asia/Shanghai
8,2843,HJJ,CN,7304020,27.44139,109.69972,Zhi Jiang,Asia/Shanghai
8,2856,HLD,CN,2037078,49.209873,119.80654,Hailar,Asia/Shanghai
8,2859,HLH,CN,2034312,46.19349,122.00148,Ulanhot,Asia/Shanghai
8,2875,HMI,CN,1529484,42.916668,93.416664,Hami,Asia/Shanghai
8,2894,HNY,CN,0,26.85,112.5,Hengyang,Asia/Shanghai
8,2928,HRB,CN,2037013,45.620853,126.23644,Harbin,Asia/Shanghai
8,2945,HSC,CN,1795874,24.833332,113.61667,Shaoguan,Asia/Shanghai
8,2951,HSN,CN,1799397,29.935259,122.35691,Zhoushan,Asia/Shanghai
8,2964,HTN,CN,1281019,37.040436,79.87245,Hotan,Asia/Shanghai
8,2994,HUZ,CN,1795565,23.083332,114.36667,Huizhou,Asia/Shanghai
8,3018,HYN,CN,8400694,28.558096,121.41675,Taizhou,Asia/Shanghai
8,3023,HZG,CN,1808857,32.983334,107.183334,Hanzhong,Asia/Shanghai
8,3024,HZH,CN,1789403,26.320213,109.15381,Liping City,Asia/Chongqing
8,3150,INC,CN,1786657,38.35,106.35,Yinchuan,Asia/Shanghai
8,3193,IQM,CN,1280249,38.13333,85.53333,Qiemo,Asia/Shanghai
8,3194,IQN,CN,0,35.8001,107.6044,Qingyang,Asia/Shanghai
8,3329,JDZ,CN,1805680,29.33549,117.17879,Jingdezhen,Asia/Shanghai
8,3343,JGD,CN,0,50.370556,124.11667,Jiagedaqi,Asia/Shanghai
8,3345,JGN,CN,1280957,39.833332,98.416664,Jiayuguan,Asia/Shanghai
8,3348,JGS,CN,0,26.899721,114.7375,Ji An,Asia/Shanghai
8,3352,JHG,CN,1785710,21.973421,100.76646,Jinghong,Asia/Shanghai
8,3359,JIC,CN,0,38.541943,102.34861,Jinchang,Asia/Shanghai
8,3362,JIL,CN,2038180,43.86667,126.65,Jilin,Asia/Harbin
8,3366,JIQ,CN,1813481,29.517557,108.829185,Qianjiang,Asia/Shanghai
8,3368,JIU,CN,1805179,29.7,115.96667,Jiujiang,Asia/Shanghai
8,3373,JJN,CN,1790645,24.802809,118.587296,Jinjiang,Asia/Shanghai
8,3393,JMU,CN,2036581,46.845394,130.45541,Jiamusi,Asia/Shanghai
8,3396,JNG,CN,1787031,35.416668,116.53333,Jining,Asia/Shanghai
8,3404,JNZ,CN,2036427,41.11667,121.01667,Jinzhou,Asia/Shanghai
8,3445,JUH,CN,0,19.222221,72.84722,Chizhou,Asia/Shanghai
8,3455,JUZ,CN,1805528,28.966667,118.833336,Juzhou,Asia/Shanghai
8,3461,JXA,CN,0,45.306084,130.99675,Jixi,Asia/Shanghai
8,3465,JZH,CN,1799836,32.856667,103.68306,Song Pan,Asia/Shanghai
8,3515,KCA,CN,1529363,41.166668,83.7,Kuqa,Asia/Shanghai
8,3605,KGT,CN,1802171,30.1575,101.73472,Kangding,Asia/Chongqing
8,3615,KHG,CN,1280849,39.534973,76.01107,Kashi,Asia/Shanghai
8,3621,KHN,CN,1800163,28.859901,115.907845,Nanchang,Asia/Shanghai
8,3656,KJI,CN,0,48.22167,86.99611,Burqin,Asia/Shanghai
8,3713,KMG,CN,1804651,25.101944,102.92917,Kunming,Asia/Shanghai
8,3778,KOW,CN,1810638,25.851667,114.776665,Ganzhou,Asia/Shanghai
8,3815,KRL,CN,1529376,41.689896,86.12434,Korla,Asia/Shanghai
8,3828,KRY,CN,1529401,45.579889,84.889207,Karamay,Asia/Shanghai
8,3917,KWE,CN,1809461,26.544216,106.79598,Guiyang,Asia/Shanghai
8,3924,KWL,CN,1809498,25.133333,110.316666,Guilin,Asia/Shanghai
8,4036,LCX,CN,1786401,25.675556,116.74556,Longyan,Asia/Shanghai
8,4050,LDS,CN,0,47.751827,129.01799,Yichun,Asia/Shanghai
8,4118,LHK,CN,1908442,32.266666,111.63333,Guanghua,Asia/Shanghai
8,4124,LHW,CN,1804430,36.033333,103.86667,Lanzhou,Asia/Shanghai
8,4125,LIA,CN,0,30.816668,107.7,Liangping,Asia/Shanghai
8,4149,LJG,CN,1813253,26.683332,100.25,Lijiang City,Asia/Shanghai
8,4171,LLB,CN,0,25.452477,107.961914,Libo,Asia/Shanghai
8,4173,LLF,CN,1817446,26.345556,111.61222,Lingling,Asia/Shanghai
8,4216,LNJ,CN,0,23.744106,100.026245,Lincang,Asia/Shanghai
8,4276,LQS,CN,0,43.826687,18.336065,Lingshui,Asia/Shanghai
8,4348,LUM,CN,1280570,24.40528,98.5319,Mangshi,Asia/Shanghai
8,4387,LXA,CN,1280737,29.29305,90.90051,Gonggar,Asia/Shanghai
8,4394,LYA,CN,1801792,34.736362,112.38541,Luoyang,Asia/Shanghai
8,4398,LYG,CN,1807405,34.565937,118.87698,Lianyungang,Asia/Shanghai
8,4400,LYI,CN,1803318,35.047478,118.40707,Linyi,Asia/Shanghai
8,4411,LZH,CN,1803300,24.206156,109.39843,Liuzhou,Asia/Shanghai
8,4415,LZO,CN,1801640,28.844757,105.37902,Luzhou,Asia/Shanghai
8,4418,LZY,CN,0,29.309076,94.335884,Lin Zhi,Asia/Shanghai
8,4495,MDG,CN,2035715,44.534943,129.58385,Mudanjiang,Asia/Shanghai
