GMT,airportId,codeIataAirport,codeIataCity,codeIcaoAirport,codeIso2Country,geonameId,latitudeAirport,longitudeAirport,nameAirport,nameCountry,phone,timezone
-7,1065,BXK,BXK,KBXK,US,5287280,33.36667,-112.583336,Buckeye Municipal,United States,,America/Phoenix
-8,1072,BXS,BXS,KBXS,US,5330155,33.343334,-116.32778,Borrego Springs,United States,,America/Los_Angeles
-9,1078,BYA,BYA,,US,5857950,64.076385,-141.11444,Boundary,United States,,America/Anchorage
-7,1083,BYG,BYG,KBYG,US,5828952,44.35,-106.7,Municipal,United States,,America/Denver
-6,1084,BYH,BYH,KBYH,US,8096400,35.933334,-89.916664,Blytheville AFB,United States,,America/Chicago
-7,1085,BYI,BYI,KBYI,US,5587385,42.54139,-113.77417,Rupert,United States,,America/Boise
-8,1094,BYS,BYS,KBYS,US,5350057,35.266666,-116.566666,Bicycle Lake AAF,United States,,America/Los_Angeles
-8,1098,BYW,BYW,,US,5787494,48.5,-123.0,Blakely Island,United States,,America/Los_Angeles
-8,1105,BZF,RDD,,US,0,40.5865396,-122.3916754,Benton Field,United States,,America/Los_Angeles
-7,1112,BZN,BZN,KBZN,US,5653636,45.777687,-111.16033,Bozeman Yellowstone International Airport,United States,,America/Denver
-6,1117,BZT,BZT,,US,4676131,29.05,-95.566666,Hinkles Ferry,United States,,America/Chicago
-5,1125,CAD,CAD,KCAD,US,5014730,44.275833,-85.42222,Cadillac,United States,,America/Detroit
-5,1126,CAE,CAE,KCAE,US,4575352,33.946907,-81.12501,Metropolitan Airport,United States,,America/New_York
-5,1132,CAK,CAK,KCAK,US,5145503,40.914963,-81.43583,Akron/canton Regional,United States,,America/New_York
-7,1136,CAO,CAO,KCAO,US,5462285,36.45,-103.183334,Clayton,United States,,America/Denver
-5,1139,CAR,CAR,KCAR,US,4960164,46.86667,-68.01667,Municipal,United States,,America/New_York
-9,1148,CBA,CBA,,US,0,57.716667,-135.2,Corner Bay,United States,,America/Sitka
-5,1152,CBE,CBE,KCBE,US,4803461,39.614445,-78.76611,Greater Cumberland Regional,United States,,America/New_York
-6,1153,CBF,CBF,KCBF,US,4852841,41.266666,-95.86667,Municipal,United States,,America/Chicago
-6,1158,CBK,CBK,,US,5445194,39.4,-101.05,Municipal,United States,,America/Chicago
-6,1160,CBM,UBS,,US,0,33.5,-88.416664,Columbus AFB,United States,,America/Chicago
-9,1173,CBZ,CBZ,,US,8299180,55.38333,-132.41667,Cabin Creek,United States,,America/Sitka
-6,1174,CCA,CCA,,US,4111433,35.316666,-94.3,Chaffee AFB,United States,,America/Chicago
-8,1175,CCB,CCB,KCCB,US,5404915,34.113888,-117.68889,Cable Airport,United States,,America/Los_Angeles
-8,1176,CCD,LAX,,US,0,34.066666,-118.26667,Century City,United States,,America/Los_Angeles
-6,1179,CCG,CCG,,US,5519650,31.4,-102.35,Crane County Airport,United States,,America/Chicago
-8,1190,CCR,CCR,KCCR,US,5339111,37.988888,-122.05556,Buchanan Field,United States,,America/Los_Angeles
-6,1196,CCY,CCY,KCCY,US,4851170,43.066666,-92.683334,Municipal,United States,,America/Chicago
-9,1199,CDB,CDB,PACD,US,5859684,55.20457,-162.71774,Cold Bay,United States,,America/Nome
-7,1200,CDC,CDC,KCDC,US,5536638,37.7025,-113.09611,Cedar City,United States,,America/Denver
-6,1204,CDH,CDH,KCDH,US,4113887,33.583332,-92.833336,Harrell Field,United States,,America/Chicago
-5,1207,CDK,CDK,KCDK,US,4156693,29.133333,-83.03333,Lewis,United States,,America/New_York
-9,1208,CDL,CDL,,US,5858519,65.90806,-161.93834,Candle,United States,,America/Anchorage
-5,1209,CDN,CDN,,US,4573209,34.266666,-80.6,Woodward Field,United States,,America/New_York
-7,1213,CDR,CDR,KCDR,US,5694177,42.835,-103.09778,Chadron,United States,,America/Denver
-6,1214,CDS,CDS,KCDS,US,5518765,37.416668,-100.21667,Childress,United States,,America/Chicago
-9,1217,CDV,CDV,PACV,US,5868732,60.493057,-145.47,Mudhole Smith,United States,,America/Anchorage
-5,1218,CDW,CDW,KCDW,US,5097708,40.833332,-74.26667,Caldwell Wright,United States,,America/New_York
-6,1221,CEA,ICT,,US,0,37.7,-97.333336,Cessna Aircraft Field,United States,,America/Chicago
-8,1223,CEC,CEC,KCEC,US,5562087,41.78,-124.23583,Mc Namara Field,United States,,America/Los_Angeles
-5,1226,CEF,CEF,KCEF,US,4955283,42.183376,-72.55383,Westover ARB/Metropolitan,United States,,America/New_York
-9,1231,CEM,CEM,PACE,US,5858896,65.57472,-144.78194,Central,United States,,America/Anchorage
-5,1239,CEU,CEU,KCEU,US,4574989,34.683334,-82.833336,Oconee County,United States,,America/New_York
-5,1240,CEV,CEV,,US,0,39.65,-85.13333,Mettle Field,United States,,America/Indiana/Indianapolis
-6,1241,CEW,CEW,KCEW,US,4152311,30.766666,-86.566666,Bob Sikes,United States,,America/Chicago
-9,1242,CEX,CEX,,US,5859060,65.05,-146.16667,Chena Hot Springs,United States,,America/Anchorage
-6,1243,CEY,CEY,,US,0,36.61667,-88.316666,Calloway County,United States,,America/Chicago
-7,1244,CEZ,CEZ,KCEZ,US,5418118,37.302776,-108.62722,Montezuma County,United States,,America/Denver
-9,1245,CFA,CFA,,US,8299203,58.216667,-157.5,Coffee Point,United States,,America/Anchorage
-6,1248,CFD,CFD,,US,4677008,30.666668,-96.36667,Coulter Field,United States,,America/Chicago
-7,1261,CFT,CFT,KCFT,US,5296838,33.05,-109.3,Morenci,United States,,America/Phoenix
-6,1263,CFV,CFV,KCFV,US,4269794,37.033333,-95.61667,Municipal,United States,,America/Chicago
-9,1264,CGA,CGA,,US,5845548,55.478382,-133.14616,Craig SPB,United States,,America/Sitka
-5,1268,CGE,CGE,KCGE,US,4350190,38.566666,-76.083336,Cambridge,United States,,America/New_York
-5,1269,CGF,CLE,,US,0,41.5525,-81.48389,Cuyahoga County,United States,,America/New_York
-6,1272,CGI,CGI,KCGI,US,4379969,37.22361,-89.57167,Cape Girardeau,United States,,America/Chicago
-5,1281,CGS,CGS,KCGS,US,4351978,33.666668,-84.45,College Park,United States,,America/New_York
-7,1286,CGZ,CGZ,KCGZ,US,5288645,32.88333,-111.75,Municipal,United States,,America/Phoenix
-5,1287,CHA,CHA,KCHA,US,4638375,35.036926,-85.197784,Lovell Field,United States,,America/New_York
-6,1294,CHI,CHI,,US,4887398,41.8781136,-87.6297982,Chicago FSS,United States,,America/Chicago
-6,1296,CHK,CHK,KCHK,US,4533031,35.05,-97.96667,Municipal,United States,,America/Chicago
-7,1297,CHL,CHL,KLLJ,US,5588525,44.5,-114.25,Challis,United States,,America/Boise
-5,1300,CHO,CHO,KCHO,US,4752044,38.139416,-78.44928,Albemarle,United States,,America/New_York
-9,1301,CHP,CHP,,US,5859426,65.46667,-144.58333,Circle Hot Springs,United States,,America/Anchorage
-5,1304,CHS,CHS,KCHS,US,4574342,32.884354,-80.037155,"Charleston, AFB Municipal",United States,,America/New_York
-9,1306,CHU,CHU,PACH,US,5859358,61.583435,-159.23882,Chuathbaluk,United States,,America/Anchorage
-8,1311,CHZ,CHZ,,US,5719022,42.583332,-121.86667,State,United States,,America/Los_Angeles
-8,1313,CIB,AVX,,US,0,33.406113,-118.41389,Ap In The Sky,United States,,America/Los_Angeles
-8,1314,CIC,CIC,KCIC,US,5336278,39.795834,-121.85667,Chico,United States,,America/Los_Angeles
-6,1315,CID,CID,KCID,US,4850762,41.889423,-91.7003,Eastern Iowa Airport,United States,,America/Chicago
-7,1318,CIG,CIG,KCAG,US,5576076,40.495556,-107.525,Craig-Moffat,United States,,America/Denver
-9,1322,CIK,CIK,PACI,US,5858949,66.648056,-143.72917,Chalkyitsik,United States,,America/Anchorage
-9,1323,CIL,CIL,,US,5859956,64.90833,-163.73334,Melsing Creek,United States,,America/Nome
-6,1325,CIN,CIN,KCIN,US,4850478,42.066666,-94.86667,Carroll,United States,,America/Chicago
-6,1329,CIR,CIR,KCIR,US,4234986,37.0,-89.183334,Cairo,United States,,America/Chicago
-5,1332,CIU,SSM,KCIU,US,4988756,46.5,-84.35,Chippewa County,United States,,America/Detroit
-9,1333,CIV,CIV,,US,8298989,55.216667,-132.21666,Chomley,United States,,America/Sitka
-8,1346,CJN,CJN,,US,5345529,32.8,-116.96667,Gillespie Field,United States,,America/Los_Angeles
-6,1350,CKA,CKA,,US,0,36.75,-98.35,Kegelman Af,United States,,America/Chicago
-5,1351,CKB,CKB,KCKB,US,4802316,39.295555,-80.22945,Benedum,United States,,America/New_York
-9,1353,CKD,CKD,,US,5860123,61.870834,-158.10083,Crooked Creek,United States,,America/Anchorage
-8,1354,CKE,CKE,,US,0,38.934723,-122.62222,Clear Lake,United States,,America/Los_Angeles
-6,1358,CKK,CKK,,US,0,36.5,-91.86667,Cherokee,United States,,America/Chicago
-6,1360,CKM,CKM,,US,4421935,34.2,-90.583336,Fletcher Field,United States,,America/Chicago
-6,1361,CKN,CKN,KCKN,US,5023468,47.783333,-96.61667,Municipal,United States,,America/Chicago
-8,1363,CKR,CKR,,US,0,48.6,-123.0,Crane Island,United States,,America/Los_Angeles
-9,1366,CKU,CDV,,US,5859889,60.55,-145.75,City,United States,,America/Anchorage
-6,1367,CKV,CKV,KCKV,US,4647512,36.620834,-87.414444,Outlaw Field,United States,,America/Chicago
-9,1369,CKX,CKX,,US,5859163,64.06778,-141.94917,Chicken,United States,,America/Anchorage
-8,1373,CLD,SAN,KCRQ,US,5371378,33.11667,-117.26667,Mc Clellan-Palomar Airport,United States,,America/Los_Angeles
-5,1374,CLE,CLE,KCLE,US,5150584,41.410854,-81.83821,Hopkins International,United States,216-265-6000,America/New_York
-8,1375,CLG,CLG,,US,5338196,36.15,-120.35,Coalinga,United States,,America/Los_Angeles
-6,1377,CLI,CLI,,US,0,42.566666,-88.86667,Clintonville,United States,,America/Chicago
-6,1379,CLK,CSM,KCLK,US,4533723,35.538055,-98.9325,Municipal,United States,,America/Chicago
-6,1380,CLL,CLL,KCLL,US,4688057,30.593842,-96.36682,Easterwood Field,United States,,America/Chicago
-8,1381,CLM,CLM,KCLM,US,5816094,48.121883,-123.49511,Fairchild International,United States,,America/Los_Angeles
-9,1384,CLP,CLP,PFCL,US,5859462,58.843056,-158.54306,Clarks Point,United States,,America/Anchorage
-8,1386,CLR,CLR,,US,5332929,33.13333,-115.51667,Calipatria,United States,,America/Los_Angeles
-8,1387,CLS,CLS,,US,5789817,46.67389,-122.98111,Centralia,United States,,America/Los_Angeles
